layer	representation_type	strategy	split-type	r	p	fasttext-all-GS_r	in_freq_interval_225375_r	freq_lower_interval_1.5_r	freq_higher_interval_1.5_r	freq_lower_interval_1.75_r	freq_higher_interval_1.75_r	freq_lower_interval_2.25_r	freq_higher_interval_2.25_r	freq_lower_interval_2.5_r	freq_higher_interval_2.5_r	freq_lower_interval_2.75_r	freq_higher_interval_2.75_r	freq_lower_interval_3_r	freq_higher_interval_3_r	freq_lower_interval_3.25_r	freq_higher_interval_3.25_r	freq_lower_interval_3.5_r	freq_higher_interval_3.5_r	freq_lower_interval_3.75_r	freq_higher_interval_3.75_r	freq_lower_interval_4_r	freq_higher_interval_4_r	freq_lower_interval_4.25_r	freq_higher_interval_4.25_r	bothcomplete_flota_r	oneincomplete_flota_r
5	bert-flota-3	waverage	1-split	0.24844877230383	3.21315454026705E-71	0.301662729666509	0.288888662512104		0.275873237041258		0.275873237041258		0.274724520218175	0.023952525238265	0.276961172927726	0.204641578295794	0.277331739923079	0.276929540747965	0.279373884663502	0.284669494206939	0.303256956273232	0.274285167981376	0.379056727952146	0.273386633786666	0.872081599272381	0.27352360791922		0.275873237041258			
5	bert-flota-3	waverage	2-split	0.25939300837772	1.09731426060369E-77	0.330603774032085	0.240598950230245	0.338391533932015	0.242749358115037	0.333723913836171	0.237205486939666	0.284877548796857	0.243123265073642	0.273275682300649	0.239896739314131	0.261171609103833	0.229447649453887	0.25671751238045	0.110124663813891	0.251769698480579	-0.5	0.248213832463566		0.247712237472593		0.247712237472593		0.247712237472593			
5	bert-flota-3	waverage	all	0.26046593761505	3.96277285512583E-231	0.406856583072282	0.283737036447177	0.338391533932015	0.294498255872436	0.333723913836171	0.296636786714831	0.286477569760144	0.305182168523894	0.275663321749148	0.310457211117889	0.263748518444967	0.318227917225821	0.258553661670048	0.325818976462046	0.260262574509787	0.335310122156088	0.271790655398558	0.348287602384981	0.283393640235402	0.381781530073343	0.287234336449824	0.402307732609309	0.292151340077957	0.423112408486023		
12	bert-flota-3	avg-omitlast	0-split	0.374304586894475	4.56284491148255E-166	0.47635318234556	0.333907459235077		0.377397609840326		0.377397609840326		0.377397609840326		0.377375527046019		0.377989812871764	0.0925112376316	0.378380542231072	0.24266212622217	0.374290631087311	0.317943362331498	0.383263660609103	0.293267783599384	0.425886261708494	0.287306488297293	0.443446609559669	0.302607985693633	0.44206463601893		
12	bert-flota-3	avg-omitlast	1-split	0.241225411208101	4.01171052161891E-67	0.250924312852972	0.238166547864402		0.240611665690771		0.240611665690771		0.238059447253236	0.503003030003569	0.246301655040192	0.061668358249328	0.230107041176805	0.285335162143708	0.21554595795879	0.264795536136145	0.226343133098933	0.240333864566394	0.279593402037113	0.239469874402926	0.205195670417031	0.240834954573743		0.240611665690771			
12	bert-flota-3	avg-omitlast	2-split	0.197240143064663	4.89700649996993E-45	0.270677519889597	0.156147475831081	0.183828126994587	0.169944220524926	0.272736852036537	0.160334629593559	0.230595178934269	0.161484590857171	0.211384850872267	0.159236604536712	0.194695586302732	0.163475229619767	0.184663094248178	0.015554098979558	0.18531197531283	-0.5	0.18013931015124		0.179371700382142		0.179371700382142		0.179371700382142			
12	bert-flota-3	avg-omitlast	all	0.256795092565461	1.70366443601104E-224	0.319962514795922	0.196066988755072	0.183828126994587	0.266169951781969	0.272736852036537	0.266364323633972	0.232332009419606	0.279325382222645	0.214379667471074	0.294053522625936	0.196799900583783	0.312388061043111	0.19347871798264	0.33349165605224	0.20021516318691	0.357574041370784	0.20320532052691	0.380612508561219	0.2053639779722	0.425362346964503	0.209459707425601	0.443446609559669	0.219965570571298	0.44206463601893		
7	bert-flota-3	waverage	0-split	0.349904632967807	5.82193297043235E-144	0.492797742811737	0.390106563525859		0.36350867239888		0.36350867239888		0.36350867239888		0.363493299749759		0.364545777318	0.008810594060152	0.366611653261442	0.287906387302405	0.362728482869502	0.394314067267963	0.36790926709779	0.357940459685653	0.401693861194315	0.341382797973426	0.418653342088444	0.345477348460933	0.439795883530504		
7	bert-flota-3	waverage	1-split	0.270941741416531	7.43635666407209E-85	0.300030828481233	0.288370252027082		0.274993798012466		0.274993798012466		0.274268769080784	0.299406565478315	0.275956246554529	0.163291321238088	0.27352640469361	0.275658181892476	0.266119718855496	0.290590504650275	0.304400984646979	0.270977022911936	0.336662523463771	0.274256770563122	0.872081599272381	0.273011021021636		0.274993798012466			
7	bert-flota-3	waverage	2-split	0.269495265332107	6.15055506065614E-84	0.337434635729484	0.241164766423788	0.329463357951226	0.25520004693078	0.359290397451933	0.246800727623497	0.315234618169653	0.247581678224769	0.302326695229503	0.240650601016119	0.286055626399594	0.222617178479251	0.27611249636865	0.070239901201699	0.268933348201297	-0.5	0.263809649031129		0.26305549784237		0.26305549784237		0.26305549784237			
7	bert-flota-3	waverage	all	0.264098513916683	8.4658316744886E-238	0.405619952103225	0.304136284743636	0.329463357951226	0.303650617909555	0.359290397451933	0.307593944426739	0.316777703138994	0.320906081043441	0.304526959263125	0.328975446313629	0.287695619320065	0.340182279849689	0.2763608579368	0.350104303940299	0.275742357908984	0.3583352625589	0.288928522880481	0.366698736414651	0.302601853254801	0.402510664643259	0.302113573041105	0.418653342088444	0.30430401196701	0.439795883530504		
6	bert-flota-3	waverage	0-split	0.331349690966433	2.04183056738666E-128	0.496396329787767	0.392730727602938		0.343824664428061		0.343824664428061		0.343824664428061		0.343811925938079		0.344643063826348	0.198238366353429	0.346579192613708	0.343154128904423	0.343900563535894	0.4027698912393	0.349011525206672	0.355815093141893	0.381982989271817	0.335953279289785	0.402007298766999	0.336172295784916	0.41950105551336		
6	bert-flota-3	waverage	1-split	0.259206304691926	1.42331276070329E-77	0.300138352709534	0.287994348221677		0.276736593906818		0.276736593906818		0.27609180468755	0.37126414119311	0.277624465301855	0.183414680245763	0.275196065181877	0.291114457822385	0.26624560014074	0.296596014150968	0.301695919955097	0.275721280453652	0.337523089580522	0.276700416587192	0.615587011251092	0.275143422123072		0.276736593906818			
6	bert-flota-3	waverage	2-split	0.263579491417542	3.03971090730849E-80	0.331586532551419	0.242371062003113	0.319648294145605	0.249566351025839	0.338947312836715	0.242624324305031	0.298469780304622	0.244469098049069	0.287744237572881	0.240116006203156	0.273159158888939	0.228151653517246	0.265690391719008	0.0913803315049	0.25989207711446	-0.5	0.255446789760893		0.254761904836023		0.254761904836023		0.254761904836023			
6	bert-flota-3	waverage	all	0.261696174545678	2.2429687125942E-233	0.404778554289704	0.297733195993454	0.319648294145605	0.298057381148411	0.338947312836715	0.300918368576579	0.300050853615183	0.311007585817432	0.29008601239468	0.317330694579689	0.27561147250288	0.325901124387564	0.267710881009379	0.332525172033795	0.26918049122603	0.340130422196173	0.282420638209486	0.348086020190556	0.295697494690248	0.382696495795228	0.296388634944031	0.402007298766999	0.299457120537471	0.41950105551336		
7	bert-flota-3	onesentence-avg	0-split	0.195398985675518	3.23586246733548E-44	0.331762174830449	0.252395629760494		0.221422874499222		0.221422874499222		0.221422874499222		0.221395347341913		0.222322619126359	0.015418539605267	0.224144385445907	0.183189880048796	0.229866999387294	0.241436084194888	0.234597590443461	0.224989294871673	0.254748029827541	0.228676704389864	0.27840913695378	0.226458261753276	0.281153882574124		
7	bert-flota-3	onesentence-avg	1-split	0.173568933824386	4.08956721897407E-35	0.231132388733295	0.218517294973225		0.161886224634325		0.161886224634325		0.163380216374685	0.035928787857398	0.165469387750281	0.068873819055302	0.173338248698601	0.108925717047196	0.140124484201883	0.189181807504987	0.058982481565634	0.189183684543525	0.084063721720538	0.165287603401854	0.564288093646835	0.160838678365364		0.161886224634325			
7	bert-flota-3	onesentence-avg	2-split	0.259394057221444	1.09571128593083E-77	0.316530857564831	0.258918081842815	0.326172333798908	0.254006107220644	0.329037159735553	0.248488142893927	0.283072637495696	0.26256770045476	0.273540939359021	0.265791974428545	0.264877848743868	0.246242708702937	0.267791275051986	0.090312356398909	0.263895920655564	-0.5	0.258772254421649		0.258201156183497		0.258201156183497		0.258201156183497			
7	bert-flota-3	onesentence-avg	all	0.1585839854319	4.57946007649139E-85	0.3222652595155	0.269137659544394	0.326172333798908	0.197192729306496	0.329037159735553	0.200637392216872	0.284678651109236	0.207718455474823	0.27591896756553	0.208830372358843	0.266526830905529	0.216287886770282	0.259890564979809	0.215190757821337	0.254473505889745	0.221076189547535	0.254930878567951	0.232071943542807	0.254329905924979	0.255675267054578	0.243387252246023	0.27840913695378	0.232204299627418	0.281153882574124		
7	bert-flota-3	avg-omitfirst	0-split	0.349904632967807	5.82193297043235E-144	0.492797742811737	0.390106563525859		0.36350867239888		0.36350867239888		0.36350867239888		0.363493299749759		0.364545777318	0.008810594060152	0.366611653261442	0.287906387302405	0.362728482869502	0.394314067267963	0.36790926709779	0.357940459685653	0.401693861194315	0.341382797973426	0.418653342088444	0.345477348460933	0.439795883530504		
7	bert-flota-3	avg-omitfirst	1-split	0.298790418365934	1.21389107039437E-103	0.304492043603682	0.338174847560812		0.312892618357495		0.312892618357495		0.31014302362336	0.610789393575762	0.308244885861181	0.295845834443484	0.299777752139992	0.358892106800325	0.2860477106893	0.340183988322883	0.302702225968264	0.313932746961002	0.27773639094307	0.31541774018597	0.615587011251092	0.311999306826978		0.312892618357495			
7	bert-flota-3	avg-omitfirst	2-split	0.278294105515773	1.3170228366611E-89	0.289013407055473	0.267672432079818	0.331787571247986	0.281612679006985	0.259359603108861	0.276920196370426	0.290203093905748	0.282135542306137	0.284560028861053	0.259423666610517	0.289550661259596	0.237831304457634	0.287007792687566	0.135057774942213	0.280349782519854	-0.5	0.277604827550624		0.277042022626963		0.277042022626963		0.277042022626963			
7	bert-flota-3	avg-omitfirst	all	0.27857122287686	1.95714622938822E-265	0.393009771967123	0.327784611391037	0.331787571247986	0.317579463826183	0.259359603108861	0.321648916370698	0.29184384862292	0.334513875310888	0.287463207382999	0.336052842979943	0.293813505109379	0.345818899630761	0.291186821957194	0.354622219805652	0.290892580294492	0.359003008138344	0.306238586618678	0.366060320231729	0.318417232246797	0.402247389564004	0.316288988117149	0.418653342088444	0.317482132518996	0.439795883530504		
5	bert-flota-3	onesentence-avg	0-split	0.200168477316987	2.33699365211158E-46	0.358372923495518	0.244714175390857		0.22185343429926		0.22185343429926		0.22185343429926		0.221820816668351		0.223290150634767	-0.143172153477477	0.224565451584342	0.252665606743952	0.234957146423964	0.247888929803426	0.239377513252123	0.235292570306324	0.257577891676361	0.240032558031394	0.269456645334911	0.236580702585482	0.277241252982761		
5	bert-flota-3	onesentence-avg	1-split	0.176203138202387	3.7471571121997E-36	0.243899065787963	0.244467338418552		0.196694621118403		0.196694621118403		0.196900286158766	0.179643939286989	0.196564043855514	0.164686973556362	0.211653394316659	0.139232326347414	0.189104236037079	0.211472063427323	0.119476616929673	0.218144826539738	0.127997886628362	0.201571240560046	0.153896752812773	0.196525798930301		0.196694621118403			
5	bert-flota-3	onesentence-avg	2-split	0.26752620421063	1.06876599132495E-82	0.310027120440525	0.262866929601121	0.346904625785485	0.25849423062003	0.31336257760554	0.253977194079835	0.276984214567137	0.262820849591931	0.272826714823383	0.272615609502299	0.26114497678058	0.278986136928196	0.26372990571316	0.191687839536799	0.264402568575486	0.5	0.261599759592724		0.261256020533453		0.261256020533453		0.261256020533453			
